,0
0,17.369
1,20.617
2,20.078
3,16.041
4,23.311
5,15.968
6,18.269
7,18.711
8,17.575
9,20.753
10,17.831
11,19.311
12,16.591
13,21.221
14,13.268
15,23.773
16,13.559
17,12.96
18,17.112
19,16.867
20,16.226
21,20.694
22,23.469
23,16.956
24,19.473
