,0
0,19.585
1,13.758
2,17.245
3,14.488
4,18.2
5,17.831
6,20.086
7,17.473
8,18.534
9,22.809
10,15.241
11,18.291
12,18.582
13,16.813
14,19.79
15,16.465
16,20.682
17,17.663
18,14.023
19,16.503
20,17.063
21,19.24
22,16.345
23,17.309
24,17.126
