,0
0,19.602
1,13.634
2,17.367
3,14.364
4,18.197
5,17.345
6,20.088
7,17.595
8,18.665
9,22.683
10,15.489
11,18.168
12,18.463
13,17.171
14,19.794
15,16.214
16,20.558
17,17.785
18,14.02
19,16.506
20,16.932
21,19.361
22,16.222
23,17.431
24,17.249
